filename,label
4375.mp4,0.566396
4376.mp4,0.372644
4377.mp4,0.266344
4378.mp4,0.774863
4379.mp4,0.789567
4380.mp4,0.58874
4381.mp4,0.715084
4382.mp4,0.791008
4383.mp4,0.754061
4384.mp4,0.400346
4385.mp4,0.72824
4386.mp4,0.706844
4387.mp4,0.504494
4388.mp4,0.745079
4389.mp4,0.730085
4390.mp4,0.791036
4391.mp4,0.666989
4392.mp4,0.348052
4393.mp4,0.338348
4394.mp4,0.752863
4395.mp4,0.718411
4396.mp4,0.798548
4397.mp4,0.71933
4398.mp4,0.591098
4399.mp4,0.60601
4400.mp4,0.392975
4401.mp4,0.580138
4402.mp4,0.611703
4403.mp4,0.572862
4404.mp4,0.443836
4405.mp4,0.508139
4406.mp4,0.638078
4407.mp4,0.645192
4408.mp4,0.722134
4409.mp4,0.555869
4410.mp4,0.551437
4411.mp4,0.692302
4412.mp4,0.688955
4413.mp4,0.652171
4414.mp4,0.708881
4415.mp4,0.696582
4416.mp4,0.816164
4417.mp4,0.531658
4418.mp4,0.751117
4419.mp4,0.740213
4420.mp4,0.654559
4421.mp4,0.790273
4422.mp4,0.677792
4423.mp4,0.809703
4424.mp4,0.705241
4425.mp4,0.662802
4426.mp4,0.650704
4427.mp4,0.619102
4428.mp4,0.634018
4429.mp4,0.540743
4430.mp4,0.56836
4431.mp4,0.549825
4432.mp4,0.649016
4433.mp4,0.649333
4434.mp4,0.694669
4435.mp4,0.730101
4436.mp4,0.819332
4437.mp4,0.342688
4438.mp4,0.373643
4439.mp4,0.523778
4440.mp4,0.673271
4441.mp4,0.75522
4442.mp4,0.650011
4443.mp4,0.726838
4444.mp4,0.794461
4445.mp4,0.62507
4446.mp4,0.372595
4447.mp4,0.209094
4448.mp4,0.901224
4449.mp4,0.430741
4450.mp4,0.221861
4451.mp4,0.459648
4452.mp4,0.691633
4453.mp4,0.741099
4454.mp4,0.555433
4455.mp4,0.723505
4456.mp4,0.520336
4457.mp4,0.838985
4458.mp4,0.789716
4459.mp4,0.796955
4460.mp4,0.551796
4461.mp4,0.575537
4462.mp4,0.81086
4463.mp4,0.46215
4464.mp4,0.481585
4465.mp4,0.533073
4466.mp4,0.706279
4467.mp4,0.565174
4468.mp4,0.664723
4469.mp4,0.672864
4470.mp4,0.410612
4471.mp4,0.661008
4472.mp4,0.606106
4473.mp4,0.783843
4474.mp4,0.489585
4475.mp4,0.606375
4476.mp4,0.773208
4477.mp4,0.533602
4478.mp4,0.740383
4479.mp4,0.660063
4480.mp4,0.548311
4481.mp4,0.777442
4482.mp4,0.5397
4483.mp4,0.669466
4484.mp4,0.643115
4485.mp4,0.851948
4486.mp4,0.816088
4487.mp4,0.691436
4488.mp4,0.859293
4489.mp4,0.593132
4490.mp4,0.733132
4491.mp4,0.290219
4492.mp4,0.702523
4493.mp4,0.691096
4494.mp4,0.553024
4495.mp4,0.443445
4496.mp4,0.468637
4497.mp4,0.585774
4498.mp4,0.655706
4499.mp4,0.617266
4500.mp4,0.889898
4501.mp4,0.792161
4502.mp4,0.863649
4503.mp4,0.701244
4504.mp4,0.714903
4505.mp4,0.813018
4506.mp4,0.494054
4507.mp4,0.772995
4508.mp4,0.326467
4509.mp4,0.792751
4510.mp4,0.620766
4511.mp4,0.74845
4512.mp4,0.718889
4513.mp4,0.704809
4514.mp4,0.633774
4515.mp4,0.742976
4516.mp4,0.752513
4517.mp4,0.559196
4518.mp4,0.681245
4519.mp4,0.723766
4520.mp4,0.531523
4521.mp4,0.850832
4522.mp4,0.779879
4523.mp4,0.646022
4524.mp4,0.716173
4525.mp4,0.508515
4526.mp4,0.553866
4527.mp4,0.377166
4528.mp4,0.226883
4529.mp4,0.530712
4530.mp4,0.695028
4531.mp4,0.741962
4532.mp4,0.540481
4533.mp4,0.59174
4534.mp4,0.741923
4535.mp4,0.542965
4536.mp4,0.774199
4537.mp4,0.787877
4538.mp4,0.830797
4539.mp4,0.607239
4540.mp4,0.666666
4541.mp4,0.338096
4542.mp4,0.542206
4543.mp4,0.668263
4544.mp4,0.336146
4545.mp4,0.597091
4546.mp4,0.70235
4547.mp4,0.738317
4548.mp4,0.621055
4549.mp4,0.559586
4550.mp4,0.848916
4551.mp4,0.796046
4552.mp4,0.311121
4553.mp4,0.529164
4554.mp4,0.605227
4555.mp4,0.762195
4556.mp4,0.466774
4557.mp4,0.54212
4558.mp4,0.723053
4559.mp4,0.495169
4560.mp4,0.651144
4561.mp4,0.692462
4562.mp4,0.711179
4563.mp4,0.725972
4564.mp4,0.543234
4565.mp4,0.505242
4566.mp4,0.484554
4567.mp4,0.439502
4568.mp4,0.736143
4569.mp4,0.403145
4570.mp4,0.656737
4571.mp4,0.78281
4572.mp4,0.373012
4573.mp4,0.401782
4574.mp4,0.852888
4575.mp4,0.741155
4576.mp4,0.633405
4577.mp4,0.716835
4578.mp4,0.695048
4579.mp4,0.727783
4580.mp4,0.692484
4581.mp4,0.795065
4582.mp4,0.614151
4583.mp4,0.547737
4584.mp4,0.724467
4585.mp4,0.506645
4586.mp4,0.558847
4587.mp4,0.565253
4588.mp4,0.45458
4589.mp4,0.781684
4590.mp4,0.60272
4591.mp4,0.470461
4592.mp4,0.678576
4593.mp4,0.606505
4594.mp4,0.791788
4595.mp4,0.702225
4596.mp4,0.725111
4597.mp4,0.44985
4598.mp4,0.44358
4599.mp4,0.748452
4600.mp4,0.2
4601.mp4,0.312124
4602.mp4,0.791139
4603.mp4,0.807739
4604.mp4,0.396649
4605.mp4,0.634884
4606.mp4,0.733486
4607.mp4,0.657446
4608.mp4,0.77738
4609.mp4,0.354991
4610.mp4,0.860887
4611.mp4,0.733653
4612.mp4,0.749095
4613.mp4,0.705177
4614.mp4,0.786397
4615.mp4,0.74722
4616.mp4,0.599028
4617.mp4,0.766529
4618.mp4,0.586567
4619.mp4,0.211131
4620.mp4,0.824237
4621.mp4,0.62901
4622.mp4,0.524899
4623.mp4,0.565788
4624.mp4,0.608151
4625.mp4,0.729603
4626.mp4,0.380458
4627.mp4,0.34
4628.mp4,0.358664
4629.mp4,0.660329
4630.mp4,0.64658
4631.mp4,0.606372
4632.mp4,0.718543
4633.mp4,0.421558
4634.mp4,0.47541
4635.mp4,0.617854
4636.mp4,0.304764
4637.mp4,0.72637
4638.mp4,0.806356
4639.mp4,0.499395
4640.mp4,0.448668
4641.mp4,0.48916
4642.mp4,0.615051
4643.mp4,0.5954
4644.mp4,0.674438
4645.mp4,0.729823
4646.mp4,0.384005
4647.mp4,0.482174
4648.mp4,0.643303
4649.mp4,0.764866
4650.mp4,0.724518
4651.mp4,0.792516
4652.mp4,0.595892
4653.mp4,0.815616
4654.mp4,0.767627
4655.mp4,0.538187
4656.mp4,0.346434
4657.mp4,0.629117
4658.mp4,0.402246
4659.mp4,0.684538
4660.mp4,0.713813
4661.mp4,0.758611
4662.mp4,0.715743
4663.mp4,0.688128
4664.mp4,0.699821
4665.mp4,0.812807
4666.mp4,0.806579
4667.mp4,0.516293
4668.mp4,0.816624
4669.mp4,0.609413
4670.mp4,0.712727
4671.mp4,0.501793
4672.mp4,0.453852
4673.mp4,0.731098
4674.mp4,0.581821
4675.mp4,0.613944
4676.mp4,0.431066
4677.mp4,0.275313
4678.mp4,0.667805
4679.mp4,0.824858
4680.mp4,0.402973
4681.mp4,0.616833
4682.mp4,0.703487
4683.mp4,0.37944
4684.mp4,0.78904
4685.mp4,0.355803
4686.mp4,0.718983
4687.mp4,0.735249
4688.mp4,0.450678
4689.mp4,0.731274
4690.mp4,0.713641
4691.mp4,0.429727
4692.mp4,0.585211
4693.mp4,0.526349
4694.mp4,0.588212
4695.mp4,0.612887
4696.mp4,0.685833
4697.mp4,0.529349
4698.mp4,0.383107
4699.mp4,0.674919
4700.mp4,0.616936
4701.mp4,0.708062
4702.mp4,0.740267
4703.mp4,0.457232
4704.mp4,0.745766
4705.mp4,0.646086
4706.mp4,0.236898
4707.mp4,0.764765
4708.mp4,0.699956
4709.mp4,0.677506
4710.mp4,0.581367
4711.mp4,0.591683
4712.mp4,0.25465
4713.mp4,0.747002
4714.mp4,0.664242
4715.mp4,0.720671
4716.mp4,0.501154
4717.mp4,0.252108
4718.mp4,0.80718
4719.mp4,0.598813
4720.mp4,0.687253
4721.mp4,0.642852
4722.mp4,0.786645
4723.mp4,0.610272
4724.mp4,0.704669
4725.mp4,0.598998
4726.mp4,0.560956
4727.mp4,0.749255
4728.mp4,0.577677
4729.mp4,0.61061
4730.mp4,0.600335
4731.mp4,0.508033
4732.mp4,0.734627
4733.mp4,0.542961
4734.mp4,0.3894
4735.mp4,0.694211
4736.mp4,0.650948
4737.mp4,0.672766
4738.mp4,0.617557
4739.mp4,0.689933
4740.mp4,0.691864
4741.mp4,0.662297
4742.mp4,0.800247
4743.mp4,0.758595
4744.mp4,0.572083
4745.mp4,0.749032
4746.mp4,0.627348
4747.mp4,0.565536
4748.mp4,0.549767
4749.mp4,0.460838
4750.mp4,0.642091
4751.mp4,0.784046
4752.mp4,0.766626
4753.mp4,0.552222
4754.mp4,0.742698
4755.mp4,0.654734
4756.mp4,0.718445
4757.mp4,0.618935
4758.mp4,0.661184
4759.mp4,0.209514
4760.mp4,0.487737
4761.mp4,0.660449
4762.mp4,0.649426
4763.mp4,0.657543
4764.mp4,0.760077
4765.mp4,0.773975
4766.mp4,0.536799
4767.mp4,0.832004
4768.mp4,0.737445
4769.mp4,0.313089
4770.mp4,0.551357
4771.mp4,0.683249
4772.mp4,0.510838
4773.mp4,0.573293
4774.mp4,0.134466
4775.mp4,0.740476
4776.mp4,0.353127
4777.mp4,0.657521
4778.mp4,0.685323
4779.mp4,0.732369
4780.mp4,0.743269
4781.mp4,0.740434
4782.mp4,0.876579
4783.mp4,0.772469
4784.mp4,0.719664
4785.mp4,0.572077
4786.mp4,0.782478
4787.mp4,0.674552
4788.mp4,0.77372
4789.mp4,0.698298
4790.mp4,0.641093
4791.mp4,0.685719
4792.mp4,0.285065
4793.mp4,0.760674
4794.mp4,0.750317
4795.mp4,0.678945
4796.mp4,0.30051
4797.mp4,0.714493
4798.mp4,0.697948
4799.mp4,0.755712
4800.mp4,0.781979
4801.mp4,0.472376
4802.mp4,0.55227
4803.mp4,0.718683
4804.mp4,0.223668
4805.mp4,0.678604
4806.mp4,0.582316
4807.mp4,0.824138
4808.mp4,0.158434
4809.mp4,0.80983
4810.mp4,0.509656
4811.mp4,0.685617
4812.mp4,0.778122
4813.mp4,0.750471
4814.mp4,0.755228
4815.mp4,0.609044
4816.mp4,0.10933
4817.mp4,0.763382
4818.mp4,0.816671
4819.mp4,0.574714
4820.mp4,0.488245
4821.mp4,0.718137
4822.mp4,0.64185
4823.mp4,0.321721
4824.mp4,0.620367
4825.mp4,0.333333
4826.mp4,0.617005
4827.mp4,0.687161
4828.mp4,0.495084
4829.mp4,0.564756
4830.mp4,0.747984
4831.mp4,0.498761
4832.mp4,0.47369
4833.mp4,0.68272
4834.mp4,0.64554
4835.mp4,0.475581
4836.mp4,0.675498
4837.mp4,0.404309
4838.mp4,0.510618
4839.mp4,0.334263
4840.mp4,0.55449
4841.mp4,0.438805
4842.mp4,0.694886
4843.mp4,0.824216
4844.mp4,0.71901
4845.mp4,0.801566
4846.mp4,0.702254
4847.mp4,0.728014
4848.mp4,0.595093
4849.mp4,0.673336
4850.mp4,0.81883
4851.mp4,0.747993
4852.mp4,0.433211
4853.mp4,0.372799
4854.mp4,0.481334
4855.mp4,0.551481
4856.mp4,0.613577
4857.mp4,0.69723
4858.mp4,0.543382
4859.mp4,0.604758
4860.mp4,0.621
4861.mp4,0.551944
4862.mp4,0.841761
4863.mp4,0.472744
4864.mp4,0.494699
4865.mp4,0.693066
4866.mp4,0.757152
4867.mp4,0.505538
4868.mp4,0.700426
4869.mp4,0.640994
4870.mp4,0.890064
4871.mp4,0.92
4872.mp4,0.798612
4873.mp4,0.56927
4874.mp4,0.72586
4875.mp4,0.641093
4876.mp4,0.559792
4877.mp4,0.701198
4878.mp4,0.752555
4879.mp4,0.794291
4880.mp4,0.684991
4881.mp4,0.339715
4882.mp4,0.464395
4883.mp4,0.744122
4884.mp4,0.607087
4885.mp4,0.605327
4886.mp4,0.600147
4887.mp4,0.769485
4888.mp4,0.628923
4889.mp4,0.72395
4890.mp4,0.609331
4891.mp4,0.618843
4892.mp4,0.691789
4893.mp4,0.807434
4894.mp4,0.24208
4895.mp4,0.616096
4896.mp4,0.678053
4897.mp4,0.720884
4898.mp4,0.780752
4899.mp4,0.754522
4900.mp4,0.838814
4901.mp4,0.41324
4902.mp4,0.721178
4903.mp4,0.765406
4904.mp4,0.526387
4905.mp4,0.552036
4906.mp4,0.668358
4907.mp4,0.568159
4908.mp4,0.684335
4909.mp4,0.585774
4910.mp4,0.631986
4911.mp4,0.689742
4912.mp4,0.460609
4913.mp4,0.170437
4914.mp4,0.623212
4915.mp4,0.423873
4916.mp4,0.666276
4917.mp4,0.771465
4918.mp4,0.822175
4919.mp4,0.345579
4920.mp4,0.655215
4921.mp4,0.789893
4922.mp4,0.75189
4923.mp4,0.522526
4924.mp4,0.810417
4925.mp4,0.549985
4926.mp4,0.45936
4927.mp4,0.797564
4928.mp4,0.82398
4929.mp4,0.765091
4930.mp4,0.529251
4931.mp4,0.588197
4932.mp4,0.475506
4933.mp4,0.291461
4934.mp4,0.708118
4935.mp4,0.297898
4936.mp4,0.736746
4937.mp4,0.746309
4938.mp4,0.735807
4939.mp4,0.689368
4940.mp4,0.72606
4941.mp4,0.690446
4942.mp4,0.677588
4943.mp4,0.771575
4944.mp4,0.811194
4945.mp4,0.532923
4946.mp4,0.793884
4947.mp4,0.758819
4948.mp4,0.638528
4949.mp4,0.729324
4950.mp4,0.734261
4951.mp4,0.660866
4952.mp4,0.814908
4953.mp4,0.746121
4954.mp4,0.335708
4955.mp4,0.654283
4956.mp4,0.746684
4957.mp4,0.75674
4958.mp4,0.452623
4959.mp4,0.757572
4960.mp4,0.789929
4961.mp4,0.698596
4962.mp4,0.589172
4963.mp4,0.751451
4964.mp4,0.762902
4965.mp4,0.612167
4966.mp4,0.73982
4967.mp4,0.55986
4968.mp4,0.757481
4969.mp4,0.579315
4970.mp4,0.699701
4971.mp4,0.63507
4972.mp4,0.491015
4973.mp4,0.775033
4974.mp4,0.50199
4975.mp4,0.684406
4976.mp4,0.449808
4977.mp4,0.613531
4978.mp4,0.442066
4979.mp4,0.833529
4980.mp4,0.662091
4981.mp4,0.595719
4982.mp4,0.433067
4983.mp4,0.722208
4984.mp4,0.751736
4985.mp4,0.355292
4986.mp4,0.711524
4987.mp4,0.47012
4988.mp4,0.85891
4989.mp4,0.794594
4990.mp4,0.837377
4991.mp4,0.843466
4992.mp4,0.596503
4993.mp4,0.639973
4994.mp4,0.710362
4995.mp4,0.778274
4996.mp4,0.849805
4997.mp4,0.703212
4998.mp4,0.517557
4999.mp4,0.483495
5000.mp4,0.587091
5001.mp4,0.674935
5002.mp4,0.683212
5003.mp4,0.805511
5004.mp4,0.572564
5005.mp4,0.564935
5006.mp4,0.71541
5007.mp4,0.664005
5008.mp4,0.750235
5009.mp4,0.641422
5010.mp4,0.697634
5011.mp4,0.366258
5012.mp4,0.703534
5013.mp4,0.319566
5014.mp4,0.772584
5015.mp4,0.64203
5016.mp4,0.434572
5017.mp4,0.590357
5018.mp4,0.588824
5019.mp4,0.754188
5020.mp4,0.702391
5021.mp4,0.70537
5022.mp4,0.801512
5023.mp4,0.751631
5024.mp4,0.312595
5025.mp4,0.537861
5026.mp4,0.72156
5027.mp4,0.732632
5028.mp4,0.553264
5029.mp4,0.847065
5030.mp4,0.59452
5031.mp4,0.769078
5032.mp4,0.712154
5033.mp4,0.721727
5034.mp4,0.492752
5035.mp4,0.645444
5036.mp4,0.506623
5037.mp4,0.398656
5038.mp4,0.612219
5039.mp4,0.380593
5040.mp4,0.662508
5041.mp4,0.669656
5042.mp4,0.578035
5043.mp4,0.566357
5044.mp4,0.73887
5045.mp4,0.525483
5046.mp4,0.709024
5047.mp4,0.663178
5048.mp4,0.26283
5049.mp4,0.709971
5050.mp4,0.731761
5051.mp4,0.746504
5052.mp4,0.815266
5053.mp4,0.382801
5054.mp4,0.836091
5055.mp4,0.533071
5056.mp4,0.606668
5057.mp4,0.788816
5058.mp4,0.800792
5059.mp4,0.63247
5060.mp4,0.692587
5061.mp4,0.500274
5062.mp4,0.715598
5063.mp4,0.839808
5064.mp4,0.653274
5065.mp4,0.763796
5066.mp4,0.607826
5067.mp4,0.612975
5068.mp4,0.850203
5069.mp4,0.756919
5070.mp4,0.787769
5071.mp4,0.63925
5072.mp4,0.841329
5073.mp4,0.772034
5074.mp4,0.559126
5075.mp4,0.409212
5076.mp4,0.276495
5077.mp4,0.650078
5078.mp4,0.590218
5079.mp4,0.766126
5080.mp4,0.750951
5081.mp4,0.742585
5082.mp4,0.670924
5083.mp4,0.590363
5084.mp4,0.63842
5085.mp4,0.797649
5086.mp4,0.438004
5087.mp4,0.547159
5088.mp4,0.616642
5089.mp4,0.484966
5090.mp4,0.752854
5091.mp4,0.71423
5092.mp4,0.685424
5093.mp4,0.599153
5094.mp4,0.383162
5095.mp4,0.583026
5096.mp4,0.315859
5097.mp4,0.685364
5098.mp4,0.778836
5099.mp4,0.549456
5100.mp4,0.754226
5101.mp4,0.481625
5102.mp4,0.700273
5103.mp4,0.746659
5104.mp4,0.729106
5105.mp4,0.820289
5106.mp4,0.767198
5107.mp4,0.442032
5108.mp4,0.711269
5109.mp4,0.703127
5110.mp4,0.65277
5111.mp4,0.679534
5112.mp4,0.482157
5113.mp4,0.68789
5114.mp4,0.619283
5115.mp4,0.707794
5116.mp4,0.506117
5117.mp4,0.202767
5118.mp4,0.715252
5119.mp4,0.749172
5120.mp4,0.663189
5121.mp4,0.643099
5122.mp4,0.632688
5123.mp4,0.674997
5124.mp4,0.653379
5125.mp4,0.716696
5126.mp4,0.515473
5127.mp4,0.577214
5128.mp4,0.259827
5129.mp4,0.347259
5130.mp4,0.481137
5131.mp4,0.789046
5132.mp4,0.677001
5133.mp4,0.654716
5134.mp4,0.5448
5135.mp4,0.617838
5136.mp4,0.605603
5137.mp4,0.056749
5138.mp4,0.786572
5139.mp4,0.443664
5140.mp4,0.636079
5141.mp4,0.699009
5142.mp4,0.725797
5143.mp4,0.801059
5144.mp4,0.774218
5145.mp4,0.655487
5146.mp4,0.806973
5147.mp4,0.735973
5148.mp4,0.53827
5149.mp4,0.606942
5150.mp4,0.578371
5151.mp4,0.753196
5152.mp4,0.555742
5153.mp4,0.841078
5154.mp4,0.789812
5155.mp4,0.423198
5156.mp4,0.628115
5157.mp4,0.690696
5158.mp4,0.611452
5159.mp4,0.70452
5160.mp4,0.559131
5161.mp4,0.470974
5162.mp4,0.79264
5163.mp4,0.666535
5164.mp4,0.296729
5165.mp4,0.664461
